projection,year,age,age_group,sex,pop
BSL,2083,18,17,F,21600.0
BSL,2084,18,17,F,21613.0
BSL,2085,18,17,F,21633.0
BSL,2086,18,17,F,21657.0
BSL,2087,18,17,F,21682.0
BSL,2088,18,17,F,21705.0
BSL,2089,18,17,F,21724.0
BSL,2090,18,17,F,21737.0
BSL,2091,18,17,F,21743.0
BSL,2092,18,17,F,21741.0
BSL,2093,18,17,F,21731.0
BSL,2094,18,17,F,21712.0
BSL,2095,18,17,F,21685.0
BSL,2096,18,17,F,21650.0
BSL,2097,18,17,F,21609.0
BSL,2098,18,17,F,21565.0
BSL,2099,18,17,F,21516.0
BSL,2100,18,17,F,21467.0
BSL,2022,19,17,F,27308.0
BSL,2023,19,17,F,28777.0
BSL,2024,19,17,F,29899.0
BSL,2025,19,17,F,30349.0
BSL,2026,19,17,F,30943.0
BSL,2027,19,17,F,31199.0
BSL,2028,19,17,F,32368.0
BSL,2029,19,17,F,34024.0
BSL,2030,19,17,F,32155.0
BSL,2031,19,17,F,31687.0
BSL,2032,19,17,F,31066.0
BSL,2033,19,17,F,30420.0
BSL,2034,19,17,F,31351.0
BSL,2035,19,17,F,30485.0
BSL,2036,19,17,F,30523.0
BSL,2037,19,17,F,30000.0
BSL,2038,19,17,F,28999.0
BSL,2039,19,17,F,28857.0
BSL,2040,19,17,F,27728.0
BSL,2041,19,17,F,27586.0
BSL,2042,19,17,F,27027.0
BSL,2043,19,17,F,25937.0
BSL,2044,19,17,F,25884.0
BSL,2045,19,17,F,25437.0
BSL,2046,19,17,F,25050.0
BSL,2047,19,17,F,24740.0
BSL,2048,19,17,F,24459.0
BSL,2049,19,17,F,24265.0
BSL,2050,19,17,F,24138.0
BSL,2051,19,17,F,24074.0
BSL,2052,19,17,F,24067.0
BSL,2053,19,17,F,24100.0
BSL,2054,19,17,F,24182.0
BSL,2055,19,17,F,24278.0
BSL,2056,19,17,F,24372.0
BSL,2057,19,17,F,24456.0
BSL,2058,19,17,F,24520.0
BSL,2059,19,17,F,24561.0
BSL,2060,19,17,F,24576.0
BSL,2061,19,17,F,24558.0
BSL,2062,19,17,F,24508.0
BSL,2063,19,17,F,24423.0
BSL,2064,19,17,F,24309.0
BSL,2065,19,17,F,24173.0
BSL,2066,19,17,F,24011.0
BSL,2067,19,17,F,23827.0
BSL,2068,19,17,F,23627.0
BSL,2069,19,17,F,23420.0
BSL,2070,19,17,F,23211.0
BSL,2071,19,17,F,23003.0
BSL,2072,19,17,F,22800.0
BSL,2073,19,17,F,22609.0
BSL,2074,19,17,F,22431.0
BSL,2075,19,17,F,22273.0
BSL,2076,19,17,F,22130.0
BSL,2077,19,17,F,22005.0
BSL,2078,19,17,F,21903.0
BSL,2079,19,17,F,21820.0
BSL,2080,19,17,F,21762.0
BSL,2081,19,17,F,21722.0
BSL,2082,19,17,F,21701.0
BSL,2083,19,17,F,21696.0
BSL,2084,19,17,F,21701.0
BSL,2085,19,17,F,21718.0
BSL,2086,19,17,F,21740.0
BSL,2087,19,17,F,21767.0
BSL,2088,19,17,F,21796.0
BSL,2089,19,17,F,21820.0
BSL,2090,19,17,F,21842.0
BSL,2091,19,17,F,21859.0
BSL,2092,19,17,F,21868.0
BSL,2093,19,17,F,21870.0
BSL,2094,19,17,F,21864.0
BSL,2095,19,17,F,21848.0
BSL,2096,19,17,F,21825.0
BSL,2097,19,17,F,21793.0
BSL,2098,19,17,F,21757.0
BSL,2099,19,17,F,21716.0
BSL,2100,19,17,F,21672.0
BSL,2022,2,3,F,28119.0
BSL,2023,2,3,F,28159.0
BSL,2024,2,3,F,28125.0
BSL,2025,2,3,F,27373.0
BSL,2026,2,3,F,26205.0
BSL,2027,2,3,F,25729.0
BSL,2028,2,3,F,25221.0
BSL,2029,2,3,F,24776.0
BSL,2030,2,3,F,24399.0
BSL,2031,2,3,F,24077.0
BSL,2032,2,3,F,23831.0
BSL,2033,2,3,F,23654.0
BSL,2034,2,3,F,23549.0
BSL,2035,2,3,F,23518.0
BSL,2036,2,3,F,23527.0
BSL,2037,2,3,F,23584.0
BSL,2038,2,3,F,23655.0
BSL,2039,2,3,F,23732.0
BSL,2040,2,3,F,23806.0
BSL,2041,2,3,F,23861.0
BSL,2042,2,3,F,23894.0
BSL,2043,2,3,F,23900.0
BSL,2044,2,3,F,23874.0
BSL,2045,2,3,F,23815.0
BSL,2046,2,3,F,23722.0
BSL,2047,2,3,F,23594.0
BSL,2048,2,3,F,23438.0
BSL,2049,2,3,F,23260.0
BSL,2050,2,3,F,23063.0
BSL,2051,2,3,F,22851.0
BSL,2052,2,3,F,22630.0
BSL,2053,2,3,F,22405.0
BSL,2054,2,3,F,22183.0
BSL,2055,2,3,F,21967.0
BSL,2056,2,3,F,21759.0
BSL,2057,2,3,F,21561.0
BSL,2058,2,3,F,21377.0
BSL,2059,2,3,F,21210.0
BSL,2060,2,3,F,21061.0
BSL,2061,2,3,F,20930.0
BSL,2062,2,3,F,20822.0
BSL,2063,2,3,F,20731.0
BSL,2064,2,3,F,20660.0
BSL,2065,2,3,F,20613.0
BSL,2066,2,3,F,20581.0
BSL,2067,2,3,F,20562.0
BSL,2068,2,3,F,20551.0
BSL,2069,2,3,F,20549.0
BSL,2070,2,3,F,20551.0
BSL,2071,2,3,F,20557.0
BSL,2072,2,3,F,20562.0
BSL,2073,2,3,F,20564.0
BSL,2074,2,3,F,20562.0
BSL,2075,2,3,F,20557.0
BSL,2076,2,3,F,20541.0
BSL,2077,2,3,F,20517.0
BSL,2078,2,3,F,20484.0
BSL,2079,2,3,F,20444.0
BSL,2080,2,3,F,20396.0
BSL,2081,2,3,F,20343.0
BSL,2082,2,3,F,20287.0
BSL,2083,2,3,F,20226.0
BSL,2084,2,3,F,20163.0
BSL,2085,2,3,F,20101.0
BSL,2086,2,3,F,20040.0
BSL,2087,2,3,F,19983.0
BSL,2088,2,3,F,19930.0
BSL,2089,2,3,F,19882.0
BSL,2090,2,3,F,19841.0
BSL,2091,2,3,F,19807.0
BSL,2092,2,3,F,19782.0
BSL,2093,2,3,F,19766.0
BSL,2094,2,3,F,19756.0
BSL,2095,2,3,F,19756.0
BSL,2096,2,3,F,19764.0
BSL,2097,2,3,F,19778.0
BSL,2098,2,3,F,19798.0
BSL,2099,2,3,F,19824.0
BSL,2100,2,3,F,19854.0
BSL,2022,20,22,F,27551.0
BSL,2023,20,22,F,28188.0
BSL,2024,20,22,F,28885.0
BSL,2025,20,22,F,29775.0
BSL,2026,20,22,F,30222.0
BSL,2027,20,22,F,30786.0
BSL,2028,20,22,F,31029.0
BSL,2029,20,22,F,32212.0
BSL,2030,20,22,F,33872.0
BSL,2031,20,22,F,32006.0
BSL,2032,20,22,F,31543.0
BSL,2033,20,22,F,30936.0
BSL,2034,20,22,F,30314.0
BSL,2035,20,22,F,31317.0
BSL,2036,20,22,F,30454.0
BSL,2037,20,22,F,30495.0
BSL,2038,20,22,F,29975.0
BSL,2039,20,22,F,28986.0
BSL,2040,20,22,F,28853.0
BSL,2041,20,22,F,27725.0
BSL,2042,20,22,F,27587.0
BSL,2043,20,22,F,27031.0
BSL,2044,20,22,F,25943.0
BSL,2045,20,22,F,25893.0
BSL,2046,20,22,F,25447.0
BSL,2047,20,22,F,25061.0
BSL,2048,20,22,F,24755.0
BSL,2049,20,22,F,24479.0
BSL,2050,20,22,F,24287.0
BSL,2051,20,22,F,24164.0
BSL,2052,20,22,F,24104.0
BSL,2053,20,22,F,24101.0
BSL,2054,20,22,F,24138.0
BSL,2055,20,22,F,24222.0
BSL,2056,20,22,F,24319.0
BSL,2057,20,22,F,24411.0
BSL,2058,20,22,F,24493.0
BSL,2059,20,22,F,24559.0
BSL,2060,20,22,F,24600.0
BSL,2061,20,22,F,24614.0
BSL,2062,20,22,F,24599.0
BSL,2063,20,22,F,24549.0
BSL,2064,20,22,F,24469.0
BSL,2065,20,22,F,24365.0
BSL,2066,20,22,F,24233.0
BSL,2067,20,22,F,24074.0
BSL,2068,20,22,F,23893.0
BSL,2069,20,22,F,23698.0
BSL,2070,20,22,F,23497.0
BSL,2071,20,22,F,23293.0
BSL,2072,20,22,F,23090.0
BSL,2073,20,22,F,22893.0
BSL,2074,20,22,F,22707.0
BSL,2075,20,22,F,22538.0
BSL,2076,20,22,F,22381.0
BSL,2077,20,22,F,22240.0
BSL,2078,20,22,F,22118.0
BSL,2079,20,22,F,22019.0
BSL,2080,20,22,F,21942.0
BSL,2081,20,22,F,21886.0
BSL,2082,20,22,F,21850.0
BSL,2083,20,22,F,21831.0
BSL,2084,20,22,F,21828.0
BSL,2085,20,22,F,21837.0
BSL,2086,20,22,F,21855.0
BSL,2087,20,22,F,21881.0
BSL,2088,20,22,F,21909.0
BSL,2089,20,22,F,21939.0
BSL,2090,20,22,F,21967.0
BSL,2091,20,22,F,21992.0
BSL,2092,20,22,F,22011.0
BSL,2093,20,22,F,22023.0
BSL,2094,20,22,F,22027.0
BSL,2095,20,22,F,22024.0
BSL,2096,20,22,F,22012.0
BSL,2097,20,22,F,21991.0
BSL,2098,20,22,F,21963.0
BSL,2099,20,22,F,21930.0
BSL,2100,20,22,F,21892.0
BSL,2022,21,22,F,29348.0
BSL,2023,21,22,F,28385.0
BSL,2024,21,22,F,28242.0
BSL,2025,21,22,F,28702.0
BSL,2026,21,22,F,29594.0
BSL,2027,21,22,F,30035.0
BSL,2028,21,22,F,30570.0
BSL,2029,21,22,F,30821.0
BSL,2030,21,22,F,32016.0
BSL,2031,21,22,F,33681.0
BSL,2032,21,22,F,31818.0
BSL,2033,21,22,F,31363.0
BSL,2034,21,22,F,30777.0
BSL,2035,21,22,F,30229.0
BSL,2036,21,22,F,31237.0
BSL,2037,21,22,F,30377.0
BSL,2038,21,22,F,30421.0
BSL,2039,21,22,F,29912.0
BSL,2040,21,22,F,28931.0
BSL,2041,21,22,F,28800.0
BSL,2042,21,22,F,27678.0
BSL,2043,21,22,F,27542.0
BSL,2044,21,22,F,26988.0
BSL,2045,21,22,F,25904.0
BSL,2046,21,22,F,25855.0
BSL,2047,21,22,F,25412.0
BSL,2048,21,22,F,25029.0
BSL,2049,21,22,F,24727.0
BSL,2050,21,22,F,24454.0
BSL,2051,21,22,F,24268.0
BSL,2052,21,22,F,24149.0
BSL,2053,21,22,F,24093.0
BSL,2054,21,22,F,24095.0
BSL,2055,21,22,F,24135.0
BSL,2056,21,22,F,24219.0
BSL,2057,21,22,F,24314.0
BSL,2058,21,22,F,24406.0
BSL,2059,21,22,F,24490.0
BSL,2060,21,22,F,24556.0
BSL,2061,21,22,F,24598.0
BSL,2062,21,22,F,24615.0
BSL,2063,21,22,F,24599.0
BSL,2064,21,22,F,24556.0
BSL,2065,21,22,F,24487.0
BSL,2066,21,22,F,24387.0
BSL,2067,21,22,F,24257.0
BSL,2068,21,22,F,24101.0
BSL,2069,21,22,F,23926.0
BSL,2070,21,22,F,23738.0
BSL,2071,21,22,F,23542.0
BSL,2072,21,22,F,23344.0
BSL,2073,21,22,F,23147.0
BSL,2074,21,22,F,22957.0
BSL,2075,21,22,F,22779.0
BSL,2076,21,22,F,22611.0
BSL,2077,21,22,F,22457.0
BSL,2078,21,22,F,22320.0
BSL,2079,21,22,F,22202.0
BSL,2080,21,22,F,22108.0
BSL,2081,21,22,F,22034.0
BSL,2082,21,22,F,21982.0
BSL,2083,21,22,F,21949.0
BSL,2084,21,22,F,21933.0
BSL,2085,21,22,F,21933.0
BSL,2086,21,22,F,21944.0
BSL,2087,21,22,F,21965.0
BSL,2088,21,22,F,21993.0
BSL,2089,21,22,F,22025.0
BSL,2090,21,22,F,22057.0
BSL,2091,21,22,F,22089.0
BSL,2092,21,22,F,22116.0
BSL,2093,21,22,F,22138.0
BSL,2094,21,22,F,22154.0
BSL,2095,21,22,F,22162.0
BSL,2096,21,22,F,22162.0
BSL,2097,21,22,F,22153.0
BSL,2098,21,22,F,22136.0
BSL,2099,21,22,F,22112.0
BSL,2100,21,22,F,22082.0
BSL,2022,22,22,F,29635.0
BSL,2023,22,22,F,30190.0
BSL,2024,22,22,F,28398.0
BSL,2025,22,22,F,28005.0
BSL,2026,22,22,F,28469.0
BSL,2027,22,22,F,29363.0
BSL,2028,22,22,F,29797.0
BSL,2029,22,22,F,30325.0
BSL,2030,22,22,F,30581.0
BSL,2031,22,22,F,31788.0
BSL,2032,22,22,F,33459.0
BSL,2033,22,22,F,31601.0
BSL,2034,22,22,F,31162.0
BSL,2035,22,22,F,30650.0
BSL,2036,22,22,F,30107.0
BSL,2037,22,22,F,31116.0
BSL,2038,22,22,F,30261.0
BSL,2039,22,22,F,30316.0
BSL,2040,22,22,F,29814.0
BSL,2041,22,22,F,28836.0
BSL,2042,22,22,F,28711.0
BSL,2043,22,22,F,27591.0
BSL,2044,22,22,F,27458.0
BSL,2045,22,22,F,26909.0
BSL,2046,22,22,F,25825.0
BSL,2047,22,22,F,25780.0
BSL,2048,22,22,F,25341.0
BSL,2049,22,22,F,24963.0
BSL,2050,22,22,F,24664.0
BSL,2051,22,22,F,24397.0
BSL,2052,22,22,F,24216.0
BSL,2053,22,22,F,24100.0
BSL,2054,22,22,F,24049.0
BSL,2055,22,22,F,24054.0
BSL,2056,22,22,F,24095.0
BSL,2057,22,22,F,24180.0
BSL,2058,22,22,F,24274.0
BSL,2059,22,22,F,24367.0
BSL,2060,22,22,F,24453.0
BSL,2061,22,22,F,24519.0
BSL,2062,22,22,F,24565.0
BSL,2063,22,22,F,24583.0
BSL,2064,22,22,F,24573.0
BSL,2065,22,22,F,24541.0
BSL,2066,22,22,F,24477.0
BSL,2067,22,22,F,24378.0
BSL,2068,22,22,F,24254.0
BSL,2069,22,22,F,24103.0
BSL,2070,22,22,F,23936.0
BSL,2071,22,22,F,23754.0
BSL,2072,22,22,F,23566.0
BSL,2073,22,22,F,23372.0
BSL,2074,22,22,F,23183.0
BSL,2075,22,22,F,23001.0
BSL,2076,22,22,F,22825.0
BSL,2077,22,22,F,22661.0
BSL,2078,22,22,F,22511.0
BSL,2079,22,22,F,22378.0
BSL,2080,22,22,F,22266.0
BSL,2081,22,22,F,22176.0
BSL,2082,22,22,F,22106.0
BSL,2083,22,22,F,22058.0
BSL,2084,22,22,F,22027.0
BSL,2085,22,22,F,22015.0
BSL,2086,22,22,F,22018.0
BSL,2087,22,22,F,22033.0
BSL,2088,22,22,F,22058.0
BSL,2089,22,22,F,22089.0
BSL,2090,22,22,F,22123.0
BSL,2091,22,22,F,22160.0
BSL,2092,22,22,F,22195.0
BSL,2093,22,22,F,22225.0
BSL,2094,22,22,F,22252.0
BSL,2095,22,22,F,22272.0
BSL,2096,22,22,F,22284.0
BSL,2097,22,22,F,22288.0
BSL,2098,22,22,F,22284.0
BSL,2099,22,22,F,22271.0
BSL,2100,22,22,F,22250.0
BSL,2022,23,22,F,26047.0
BSL,2023,23,22,F,30526.0
BSL,2024,23,22,F,30217.0
BSL,2025,23,22,F,28163.0
BSL,2026,23,22,F,27779.0
BSL,2027,23,22,F,28243.0
BSL,2028,23,22,F,29134.0
BSL,2029,23,22,F,29579.0
BSL,2030,23,22,F,30099.0
BSL,2031,23,22,F,30362.0
BSL,2032,23,22,F,31579.0
BSL,2033,23,22,F,33258.0
BSL,2034,23,22,F,31415.0
BSL,2035,23,22,F,31043.0
BSL,2036,23,22,F,30536.0
BSL,2037,23,22,F,29995.0
BSL,2038,23,22,F,31009.0
BSL,2039,23,22,F,30163.0
BSL,2040,23,22,F,30227.0
BSL,2041,23,22,F,29729.0
BSL,2042,23,22,F,28755.0
BSL,2043,23,22,F,28633.0
BSL,2044,23,22,F,27517.0
BSL,2045,23,22,F,27389.0
BSL,2046,23,22,F,26840.0
BSL,2047,23,22,F,25760.0
BSL,2048,23,22,F,25718.0
BSL,2049,23,22,F,25283.0
BSL,2050,23,22,F,24910.0
BSL,2051,23,22,F,24616.0
BSL,2052,23,22,F,24354.0
BSL,2053,23,22,F,24176.0
BSL,2054,23,22,F,24066.0
BSL,2055,23,22,F,24019.0
BSL,2056,23,22,F,24025.0
BSL,2057,23,22,F,24065.0
BSL,2058,23,22,F,24149.0
BSL,2059,23,22,F,24245.0
BSL,2060,23,22,F,24340.0
BSL,2061,23,22,F,24426.0
BSL,2062,23,22,F,24495.0
BSL,2063,23,22,F,24542.0
BSL,2064,23,22,F,24566.0
BSL,2065,23,22,F,24569.0
BSL,2066,23,22,F,24541.0
BSL,2067,23,22,F,24479.0
BSL,2068,23,22,F,24386.0
BSL,2069,23,22,F,24267.0
BSL,2070,23,22,F,24125.0
BSL,2071,23,22,F,23963.0
BSL,2072,23,22,F,23788.0
BSL,2073,23,22,F,23605.0
BSL,2074,23,22,F,23421.0
BSL,2075,23,22,F,23239.0
BSL,2076,23,22,F,23059.0
BSL,2077,23,22,F,22887.0
BSL,2078,23,22,F,22728.0
BSL,2079,23,22,F,22582.0
BSL,2080,23,22,F,22456.0
BSL,2081,23,22,F,22347.0
BSL,2082,23,22,F,22261.0
BSL,2083,23,22,F,22196.0
BSL,2084,23,22,F,22150.0
BSL,2085,23,22,F,22124.0
BSL,2086,23,22,F,22115.0
BSL,2087,23,22,F,22121.0
BSL,2088,23,22,F,22140.0
BSL,2089,23,22,F,22167.0
BSL,2090,23,22,F,22202.0
BSL,2091,23,22,F,22240.0
BSL,2092,23,22,F,22280.0
BSL,2093,23,22,F,22319.0
BSL,2094,23,22,F,22354.0
BSL,2095,23,22,F,22385.0
BSL,2096,23,22,F,22409.0
BSL,2097,23,22,F,22426.0
BSL,2098,23,22,F,22434.0
BSL,2099,23,22,F,22433.0
BSL,2100,23,22,F,22425.0
BSL,2022,24,22,F,24744.0
BSL,2023,24,22,F,27023.0
BSL,2024,24,22,F,30566.0
BSL,2025,24,22,F,29980.0
BSL,2026,24,22,F,27934.0
BSL,2027,24,22,F,27552.0
BSL,2028,24,22,F,28012.0
BSL,2029,24,22,F,28918.0
BSL,2030,24,22,F,29370.0
BSL,2031,24,22,F,29884.0
BSL,2032,24,22,F,30152.0
BSL,2033,24,22,F,31383.0
BSL,2034,24,22,F,33078.0
BSL,2035,24,22,F,31296.0
BSL,2036,24,22,F,30928.0
BSL,2037,24,22,F,30424.0
BSL,2038,24,22,F,29887.0
BSL,2039,24,22,F,30913.0
BSL,2040,24,22,F,30077.0
BSL,2041,24,22,F,30143.0
BSL,2042,24,22,F,29650.0
BSL,2043,24,22,F,28680.0
BSL,2044,24,22,F,28560.0
BSL,2045,24,22,F,27448.0
BSL,2046,24,22,F,27320.0
BSL,2047,24,22,F,26776.0
BSL,2048,24,22,F,25699.0
BSL,2049,24,22,F,25662.0
BSL,2050,24,22,F,25232.0
BSL,2051,24,22,F,24863.0
BSL,2052,24,22,F,24575.0
BSL,2053,24,22,F,24316.0
BSL,2054,24,22,F,24144.0
BSL,2055,24,22,F,24038.0
BSL,2056,24,22,F,23992.0
BSL,2057,24,22,F,23997.0
BSL,2058,24,22,F,24036.0
BSL,2059,24,22,F,24122.0
BSL,2060,24,22,F,24219.0
BSL,2061,24,22,F,24313.0
BSL,2062,24,22,F,24403.0
BSL,2063,24,22,F,24473.0
BSL,2064,24,22,F,24527.0
BSL,2065,24,22,F,24563.0
BSL,2066,24,22,F,24571.0
BSL,2067,24,22,F,24545.0
BSL,2068,24,22,F,24487.0
BSL,2069,24,22,F,24401.0
BSL,2070,24,22,F,24290.0
BSL,2071,24,22,F,24154.0
BSL,2072,24,22,F,23999.0
BSL,2073,24,22,F,23830.0
BSL,2074,24,22,F,23656.0
BSL,2075,24,22,F,23480.0
BSL,2076,24,22,F,23300.0
BSL,2077,24,22,F,23124.0
BSL,2078,24,22,F,22957.0
BSL,2079,24,22,F,22801.0
BSL,2080,24,22,F,22663.0
BSL,2081,24,22,F,22539.0
BSL,2082,24,22,F,22436.0
BSL,2083,24,22,F,22354.0
BSL,2084,24,22,F,22291.0
BSL,2085,24,22,F,22250.0
BSL,2086,24,22,F,22226.0
BSL,2087,24,22,F,22221.0
BSL,2088,24,22,F,22231.0
BSL,2089,24,22,F,22251.0
BSL,2090,24,22,F,22283.0
BSL,2091,24,22,F,22321.0
BSL,2092,24,22,F,22364.0
BSL,2093,24,22,F,22407.0
BSL,2094,24,22,F,22450.0
BSL,2095,24,22,F,22490.0
BSL,2096,24,22,F,22524.0
BSL,2097,24,22,F,22553.0
BSL,2098,24,22,F,22574.0
BSL,2099,24,22,F,22587.0
BSL,2100,24,22,F,22590.0
BSL,2022,25,27,F,27822.0
BSL,2023,25,27,F,25791.0
BSL,2024,25,27,F,27098.0
BSL,2025,25,27,F,30345.0
BSL,2026,25,27,F,29769.0
BSL,2027,25,27,F,27725.0
BSL,2028,25,27,F,27342.0
BSL,2029,25,27,F,27815.0
BSL,2030,25,27,F,28732.0
BSL,2031,25,27,F,29194.0
BSL,2032,25,27,F,29702.0
BSL,2033,25,27,F,29978.0
BSL,2034,25,27,F,31229.0
BSL,2035,25,27,F,32980.0
BSL,2036,25,27,F,31203.0
BSL,2037,25,27,F,30839.0
BSL,2038,25,27,F,30338.0
BSL,2039,25,27,F,29813.0
BSL,2040,25,27,F,30847.0
BSL,2041,25,27,F,30014.0
BSL,2042,25,27,F,30084.0
BSL,2043,25,27,F,29595.0
BSL,2044,25,27,F,28628.0
BSL,2045,25,27,F,28512.0
BSL,2046,25,27,F,27402.0
BSL,2047,25,27,F,27276.0
BSL,2048,25,27,F,26736.0
BSL,2049,25,27,F,25665.0
BSL,2050,25,27,F,25631.0
BSL,2051,25,27,F,25205.0
BSL,2052,25,27,F,24843.0
BSL,2053,25,27,F,24559.0
BSL,2054,25,27,F,24306.0
BSL,2055,25,27,F,24137.0
BSL,2056,25,27,F,24031.0
BSL,2057,25,27,F,23984.0
BSL,2058,25,27,F,23987.0
BSL,2059,25,27,F,24029.0
BSL,2060,25,27,F,24115.0
BSL,2061,25,27,F,24213.0
BSL,2062,25,27,F,24311.0
BSL,2063,25,27,F,24401.0
BSL,2064,25,27,F,24478.0
BSL,2065,25,27,F,24543.0
BSL,2066,25,27,F,24585.0
BSL,2067,25,27,F,24594.0
BSL,2068,25,27,F,24572.0
BSL,2069,25,27,F,24522.0
BSL,2070,25,27,F,24443.0
BSL,2071,25,27,F,24338.0
BSL,2072,25,27,F,24209.0
BSL,2073,25,27,F,24061.0
BSL,2074,25,27,F,23900.0
BSL,2075,25,27,F,23734.0
BSL,2076,25,27,F,23560.0
BSL,2077,25,27,F,23384.0
BSL,2078,25,27,F,23213.0
BSL,2079,25,27,F,23049.0
BSL,2080,25,27,F,22900.0
BSL,2081,25,27,F,22765.0
BSL,2082,25,27,F,22647.0
BSL,2083,25,27,F,22547.0
BSL,2084,25,27,F,22468.0
BSL,2085,25,27,F,22409.0
BSL,2086,25,27,F,22370.0
BSL,2087,25,27,F,22351.0
BSL,2088,25,27,F,22348.0
BSL,2089,25,27,F,22360.0
BSL,2090,25,27,F,22385.0
BSL,2091,25,27,F,22420.0
BSL,2092,25,27,F,22462.0
BSL,2093,25,27,F,22508.0
BSL,2094,25,27,F,22556.0
BSL,2095,25,27,F,22602.0
BSL,2096,25,27,F,22647.0
BSL,2097,25,27,F,22686.0
BSL,2098,25,27,F,22718.0
BSL,2099,25,27,F,22743.0
BSL,2100,25,27,F,22760.0
BSL,2022,26,27,F,27969.0
BSL,2023,26,27,F,28938.0
BSL,2024,26,27,F,25901.0
BSL,2025,26,27,F,26901.0
BSL,2026,26,27,F,30153.0
BSL,2027,26,27,F,29580.0
BSL,2028,26,27,F,27533.0
BSL,2029,26,27,F,27168.0
BSL,2030,26,27,F,27652.0
BSL,2031,26,27,F,28579.0
BSL,2032,26,27,F,29047.0
BSL,2033,26,27,F,29554.0
BSL,2034,26,27,F,29848.0
BSL,2035,26,27,F,31154.0
BSL,2036,26,27,F,32909.0
BSL,2037,26,27,F,31135.0
BSL,2038,26,27,F,30775.0
BSL,2039,26,27,F,30286.0
BSL,2040,26,27,F,29770.0
BSL,2041,26,27,F,30806.0
BSL,2042,26,27,F,29978.0
BSL,2043,26,27,F,30052.0
BSL,2044,26,27,F,29565.0
BSL,2045,26,27,F,28602.0
BSL,2046,26,27,F,28487.0
BSL,2047,26,27,F,27380.0
BSL,2048,26,27,F,27258.0
BSL,2049,26,27,F,26722.0
BSL,2050,26,27,F,25656.0
BSL,2051,26,27,F,25627.0
BSL,2052,26,27,F,25207.0
BSL,2053,26,27,F,24846.0
BSL,2054,26,27,F,24569.0
BSL,2055,26,27,F,24319.0
BSL,2056,26,27,F,24150.0
BSL,2057,26,27,F,24043.0
BSL,2058,26,27,F,23995.0
BSL,2059,26,27,F,24000.0
BSL,2060,26,27,F,24042.0
BSL,2061,26,27,F,24128.0
BSL,2062,26,27,F,24230.0
BSL,2063,26,27,F,24327.0
BSL,2064,26,27,F,24424.0
BSL,2065,26,27,F,24513.0
BSL,2066,26,27,F,24583.0
BSL,2067,26,27,F,24625.0
BSL,2068,26,27,F,24639.0
BSL,2069,26,27,F,24624.0
BSL,2070,26,27,F,24582.0
BSL,2071,26,27,F,24509.0
BSL,2072,26,27,F,24411.0
BSL,2073,26,27,F,24288.0
BSL,2074,26,27,F,24147.0
BSL,2075,26,27,F,23995.0
BSL,2076,26,27,F,23830.0
BSL,2077,26,27,F,23660.0
BSL,2078,26,27,F,23488.0
BSL,2079,26,27,F,23320.0
BSL,2080,26,27,F,23164.0
BSL,2081,26,27,F,23018.0
BSL,2082,26,27,F,22887.0
BSL,2083,26,27,F,22772.0
BSL,2084,26,27,F,22675.0
BSL,2085,26,27,F,22600.0
BSL,2086,26,27,F,22543.0
BSL,2087,26,27,F,22508.0
BSL,2088,26,27,F,22492.0
BSL,2089,26,27,F,22491.0
BSL,2090,26,27,F,22508.0
BSL,2091,26,27,F,22535.0
BSL,2092,26,27,F,22574.0
BSL,2093,26,27,F,22619.0
BSL,2094,26,27,F,22668.0
BSL,2095,26,27,F,22720.0
BSL,2096,26,27,F,22771.0
BSL,2097,26,27,F,22820.0
BSL,2098,26,27,F,22862.0
BSL,2099,26,27,F,22899.0
BSL,2100,26,27,F,22928.0
BSL,2022,27,27,F,31011.0
BSL,2023,27,27,F,29168.0
BSL,2024,27,27,F,29069.0
BSL,2025,27,27,F,25710.0
BSL,2026,27,27,F,26716.0
BSL,2027,27,27,F,29967.0
BSL,2028,27,27,F,29394.0
BSL,2029,27,27,F,27364.0
BSL,2030,27,27,F,27012.0
BSL,2031,27,27,F,27507.0
BSL,2032,27,27,F,28444.0
BSL,2033,27,27,F,28922.0
BSL,2034,27,27,F,29437.0
BSL,2035,27,27,F,29783.0
BSL,2036,27,27,F,31093.0
BSL,2037,27,27,F,32850.0
BSL,2038,27,27,F,31080.0
BSL,2039,27,27,F,30731.0
BSL,2040,27,27,F,30253.0
BSL,2041,27,27,F,29739.0
BSL,2042,27,27,F,30778.0
BSL,2043,27,27,F,29954.0
BSL,2044,27,27,F,30031.0
BSL,2045,27,27,F,29547.0
BSL,2046,27,27,F,28584.0
BSL,2047,27,27,F,28472.0
BSL,2048,27,27,F,27368.0
BSL,2049,27,27,F,27251.0
BSL,2050,27,27,F,26719.0
BSL,2051,27,27,F,25657.0
BSL,2052,27,27,F,25634.0
BSL,2053,27,27,F,25217.0
BSL,2054,27,27,F,24863.0
BSL,2055,27,27,F,24587.0
BSL,2056,27,27,F,24338.0
BSL,2057,27,27,F,24168.0
BSL,2058,27,27,F,24060.0
BSL,2059,27,27,F,24012.0
BSL,2060,27,27,F,24019.0
BSL,2061,27,27,F,24060.0
BSL,2062,27,27,F,24150.0
BSL,2063,27,27,F,24250.0
BSL,2064,27,27,F,24355.0
BSL,2065,27,27,F,24464.0
BSL,2066,27,27,F,24557.0
BSL,2067,27,27,F,24628.0
BSL,2068,27,27,F,24676.0
