age_group,year,sex,edu,l_active,l_not_active
47,2085,M,M,0.8934758866255923,0.1065241133744077
52,2085,M,M,0.8632206808160339,0.13677931918396613
57,2085,M,M,0.7700547384705415,0.2299452615294585
62,2085,M,M,0.4962596025813802,0.5037403974186199
67,2085,M,M,0.22239536224101558,0.7776046377589845
72,2085,M,M,0.1662095806277872,0.8337904193722128
77,2085,M,M,0.01,0.99
82,2085,M,M,0.01,0.99
87,2085,M,M,0.01,0.99
17,2086,F,H,0.7139721131388328,0.2860278868611672
22,2086,F,H,0.7139721131388328,0.2860278868611672
27,2086,F,H,0.8459723650881475,0.15402763491185245
32,2086,F,H,0.8747315807847454,0.12526841921525456
37,2086,F,H,0.8853071376433533,0.11469286235664666
42,2086,F,H,0.889020726390234,0.110979273609766
47,2086,F,H,0.8805500833745326,0.11944991662546744
52,2086,F,H,0.847251294424377,0.15274870557562303
57,2086,F,H,0.7464035108159633,0.25359648918403666
62,2086,F,H,0.464047105033217,0.535952894966783
67,2086,F,H,0.2008709399340998,0.7991290600659002
72,2086,F,H,0.14908052695710938,0.8509194730428906
77,2086,F,H,0.01,0.99
82,2086,F,H,0.01,0.99
87,2086,F,H,0.01,0.99
17,2086,F,L,0.1720870942169781,0.8279129057830219
22,2086,F,L,0.43699940062318265,0.5630005993768173
27,2086,F,L,0.6307070357309705,0.36929296426902947
32,2086,F,L,0.6846781098692462,0.31532189013075385
37,2086,F,L,0.7059040772958235,0.2940959227041765
42,2086,F,L,0.7135469582001958,0.28645304179980424
47,2086,F,L,0.6962589613357077,0.30374103866429225
52,2086,F,L,0.6329979508541441,0.3670020491458559
57,2086,F,L,0.4778690976902947,0.5221309023097054
62,2086,F,L,0.2121250092143258,0.7878749907856741
67,2086,F,L,0.07249616207966883,0.9275038379203312
72,2086,F,L,0.05166465194516878,0.9483353480548312
77,2086,F,L,0.01,0.99
82,2086,F,L,0.01,0.99
87,2086,F,L,0.01,0.99
17,2086,F,M,0.2729145431647944,0.7270854568352056
22,2086,F,M,0.5836251763838879,0.4163748236161121
27,2086,F,M,0.7551504666605152,0.24484953333948478
32,2086,F,M,0.7967941365367148,0.20320586346328517
37,2086,F,M,0.8125393413705944,0.18746065862940564
42,2086,F,M,0.8181250121982921,0.18187498780170785
47,2086,F,M,0.8054274645624265,0.19457253543757347
52,2086,F,M,0.7569668679987238,0.2430331320012762
57,2086,F,M,0.6230326780140321,0.37696732198596794
62,2086,F,M,0.3271416185621143,0.6728583814378857
67,2086,F,M,0.12369001271495324,0.8763099872850467
72,2086,F,M,0.08956870954326496,0.9104312904567351
77,2086,F,M,0.01,0.99
82,2086,F,M,0.01,0.99
87,2086,F,M,0.01,0.99
17,2086,M,H,0.8354957234079167,0.16450427659208333
22,2086,M,H,0.8354957234079167,0.16450427659208333
27,2086,M,H,0.9178651993404211,0.0821348006595789
32,2086,M,H,0.9342443459571794,0.06575565404282058
37,2086,M,H,0.9401394716671505,0.059860528332849494
42,2086,M,H,0.9421935936110853,0.057806406388914655
47,2086,M,H,0.9374961034196588,0.06250389658034117
52,2086,M,H,0.9186046198526647,0.08139538014733527
57,2086,M,H,0.8569096262963276,0.1430903737036724
62,2086,M,H,0.6379029444902923,0.3620970555097077
67,2086,M,H,0.3383791204167339,0.6616208795832661
72,2086,M,H,0.26279401765539284,0.7372059823446071
77,2086,M,H,0.01,0.99
82,2086,M,H,0.01,0.99
87,2086,M,H,0.01,0.99
17,2086,M,L,0.29721960542936315,0.7027803945706368
22,2086,M,L,0.6122987388058502,0.3877012611941498
27,2086,M,L,0.7765347146789215,0.22346528532107846
32,2086,M,L,0.8154303173869644,0.18456968261303563
37,2086,M,L,0.8300395304624552,0.16996046953754484
42,2086,M,L,0.8352095106982236,0.16479048930177642
47,2086,M,L,0.8234473150244164,0.17655268497558363
52,2086,M,L,0.778239064560177,0.221760935439823
57,2086,M,L,0.6506170414035716,0.34938295859642843
62,2086,M,L,0.3539252220187756,0.6460747779812244
67,2086,M,L,0.13721349078972322,0.8627865092102768
72,2086,M,L,0.09978638991891241,0.9002136100810876
77,2086,M,L,0.01,0.99
82,2086,M,L,0.01,0.99
87,2086,M,L,0.01,0.99
17,2086,M,M,0.4330172707025102,0.5669827292974898
22,2086,M,M,0.7403920342521166,0.25960796574788336
27,2086,M,M,0.8625469551032563,0.1374530448967437
32,2086,M,M,0.8886189040923614,0.11138109590763856
37,2086,M,M,0.8981585482727802,0.10184145172721981
42,2086,M,M,0.9015023226149252,0.09849767738507476
47,2086,M,M,0.8938706260489663,0.10612937395103372
52,2086,M,M,0.8637104331469789,0.13628956685302107
57,2086,M,M,0.7707895029689892,0.22921049703101082
62,2086,M,M,0.4972981145388868,0.5027018854611132
67,2086,M,M,0.22311460375736483,0.7768853962426352
72,2086,M,M,0.16678608768817543,0.8332139123118245
77,2086,M,M,0.01,0.99
82,2086,M,M,0.01,0.99
87,2086,M,M,0.01,0.99
17,2087,F,H,0.7148193109002533,0.2851806890997467
22,2087,F,H,0.7148193109002533,0.2851806890997467
27,2087,F,H,0.8465126368114041,0.1534873631885959
32,2087,F,H,0.8751858591291798,0.12481414087082021
37,2087,F,H,0.8857280744939657,0.11427192550603427
42,2087,F,H,0.8894297361473359,0.11057026385266411
47,2087,F,H,0.8809861321472895,0.11901386785271051
52,2087,F,H,0.8477878872866398,0.15221211271336021
57,2087,F,H,0.7471886626615235,0.2528113373384765
62,2087,F,H,0.46507994820333537,0.5349200517966646
67,2087,F,H,0.20153829143545024,0.7984617085645498
72,2087,F,H,0.1496080282240749,0.8503919717759251
77,2087,F,H,0.01,0.99
82,2087,F,H,0.01,0.99
87,2087,F,H,0.01,0.99
17,2087,F,L,0.1726794812360668,0.8273205187639332
22,2087,F,L,0.43802124362873135,0.5619787563712686
27,2087,F,L,0.6316736293542337,0.36832637064576634
32,2087,F,L,0.6855738633799361,0.3144261366200639
37,2087,F,L,0.7067653573764208,0.29323464262357923
42,2087,F,L,0.7143949115033056,0.2856050884966944
47,2087,F,L,0.6971363688696232,0.30286363113037684
52,2087,F,L,0.6339620282064965,0.3660379717935035
57,2087,F,L,0.478905215430837,0.521094784569163
62,2087,F,L,0.21281979268265525,0.7871802073173447
67,2087,F,L,0.07277585610144602,0.927224143898554
72,2087,F,L,0.05186847135180908,0.948131528648191
77,2087,F,L,0.01,0.99
82,2087,F,L,0.01,0.99
87,2087,F,L,0.01,0.99
17,2087,F,M,0.27373925587110215,0.7262607441288979
22,2087,F,M,0.5846338451217178,0.4153661548782822
27,2087,F,M,0.7559173931957718,0.24408260680422822
32,2087,F,M,0.7974656092113087,0.2025343907886913
37,2087,F,M,0.8131709850549375,0.18682901494506254
42,2087,F,M,0.8187420335743316,0.18125796642566838
47,2087,F,M,0.8060773523903944,0.19392264760960565
52,2087,F,M,0.7577299304291326,0.24227006957086739
57,2087,F,M,0.6240073838772162,0.3759926161227838
62,2087,F,M,0.32805626267835236,0.6719437373216477
67,2087,F,M,0.12414077998701617,0.8758592200129838
72,2087,F,M,0.08990788553611044,0.9100921144638896
77,2087,F,M,0.01,0.99
82,2087,F,M,0.01,0.99
87,2087,F,M,0.01,0.99
17,2087,M,H,0.8360656221579041,0.16393437784209586
22,2087,M,H,0.8360656221579041,0.16393437784209586
27,2087,M,H,0.9181776878753656,0.08182231212463442
32,2087,M,H,0.9344989656983649,0.06550103430163512
37,2087,M,H,0.940372721162865,0.059627278837135034
42,2087,M,H,0.9424193293392866,0.05758067066071337
47,2087,M,H,0.9377389708082209,0.062261029191779116
52,2087,M,H,0.918914543722705,0.08108545627729502
57,2087,M,H,0.8574180000959373,0.14258199990406273
62,2087,M,H,0.638861488036364,0.361138511963636
67,2087,M,H,0.3393093393213556,0.6606906606786445
72,2087,M,H,0.26359923503843996,0.73640076496156
77,2087,M,H,0.01,0.99
82,2087,M,H,0.01,0.99
87,2087,M,H,0.01,0.99
17,2087,M,L,0.2980876534903169,0.701912346509683
22,2087,M,L,0.6132839718599901,0.38671602814000994
27,2087,M,L,0.7772544178413209,0.22274558215867912
32,2087,M,L,0.8160544252224301,0.1839455747775699
37,2087,M,L,0.8306244993986608,0.1693755006013392
42,2087,M,L,0.8357802060958446,0.16421979390415542
47,2087,M,L,0.8240501634373443,0.17594983656265573
52,2087,M,L,0.7789548411184221,0.22104515888157794
57,2087,M,L,0.6515603124118278,0.34843968758817223
62,2087,M,L,0.35487525492894795,0.645124745071052
67,2087,M,L,0.13770579745508893,0.8622942025449111
72,2087,M,L,0.100160001251809,0.899839998748191
77,2087,M,L,0.01,0.99
82,2087,M,L,0.01,0.99
87,2087,M,L,0.01,0.99
17,2087,M,M,0.434036980775549,0.565963019224451
22,2087,M,M,0.7411893444643601,0.25881065553563987
27,2087,M,M,0.8630385016859272,0.13696149831407278
32,2087,M,M,0.8890292098984258,0.11097079010157418
37,2087,M,M,0.8985377244486861,0.10146227555131393
42,2087,M,M,0.901870409440059,0.09812959055994097
47,2087,M,M,0.894263887557769,0.10573611244223102
52,2087,M,M,0.8641984740835535,0.13580152591644645
57,2087,M,M,0.7715222652606132,0.22847773473938682
62,2087,M,M,0.49833615206507764,0.5016638479349224
67,2087,M,M,0.22383515587964914,0.7761648441203508
72,2087,M,M,0.16736391555957797,0.832636084440422
77,2087,M,M,0.01,0.99
82,2087,M,M,0.01,0.99
87,2087,M,M,0.01,0.99
17,2088,F,H,0.7156645938870713,0.28433540611292873
22,2088,F,H,0.7156645938870713,0.28433540611292873
27,2088,F,H,0.8470510983864086,0.15294890161359143
32,2088,F,H,0.8756385076711729,0.1243614923288271
37,2088,F,H,0.8861474644511473,0.11385253554885266
42,2088,F,H,0.8898372303179614,0.11016276968203864
47,2088,F,H,0.8814205955965329,0.11857940440346715
52,2088,F,H,0.8483226766642111,0.15167732333578887
57,2088,F,H,0.7479718294631926,0.25202817053680737
62,2088,F,H,0.46611259594394083,0.5338874040560592
67,2088,F,H,0.20220697818081687,0.7977930218191831
72,2088,F,H,0.1501368128572825,0.8498631871427175
77,2088,F,H,0.01,0.99
82,2088,F,H,0.01,0.99
87,2088,F,H,0.01,0.99
17,2088,F,L,0.17327319574602576,0.8267268042539743
22,2088,F,L,0.43904312282943775,0.5609568771705622
27,2088,F,L,0.6326387043282699,0.36736129567173015
32,2088,F,L,0.6864678094060404,0.31353219059395965
37,2088,F,L,0.7076247483181676,0.2923752516818324
42,2088,F,L,0.7152409513052624,0.28475904869473756
47,2088,F,L,0.6980119218833476,0.3019880781166524
52,2088,F,L,0.634924572575131,0.365075427424869
57,2088,F,L,0.4799410182221369,0.5200589817778631
62,2088,F,L,0.21351590107761315,0.7864840989223869
67,2088,F,L,0.07305640950244102,0.9269435904975589
72,2088,F,L,0.05207295249906946,0.9479270475009305
77,2088,F,L,0.01,0.99
82,2088,F,L,0.01,0.99
87,2088,F,L,0.01,0.99
17,2088,F,M,0.27456512345992734,0.7254348765400727
22,2088,F,M,0.5856413224941769,0.4143586775058231
27,2088,F,M,0.7566823253282181,0.2433176746717819
32,2088,F,M,0.7981351047277773,0.20186489527222273
37,2088,F,M,0.81380068674363,0.18619931325636996
42,2088,F,M,0.8193571294601657,0.1806428705398343
47,2088,F,M,0.806725280289306,0.193274719710694
52,2088,F,M,0.7584909970523575,0.24150900294764255
57,2088,F,M,0.6249806202890423,0.37501937971095767
62,2088,F,M,0.3289717746552257,0.6710282253447744
67,2088,F,M,0.12459273949069632,0.8754072605093037
72,2088,F,M,0.09024805528203156,0.9097519447179685
77,2088,F,M,0.01,0.99
82,2088,F,M,0.01,0.99
87,2088,F,M,0.01,0.99
17,2088,M,H,0.8366336607634001,0.16336633923659993
22,2088,M,H,0.8366336607634001,0.16336633923659993
27,2088,M,H,0.9184889441840199,0.08151105581598006
32,2088,M,H,0.9347525470410168,0.06524745295898315
37,2088,M,H,0.9406050080847064,0.05939499191529363
42,2088,M,H,0.9426441296815959,0.057355870318404056
47,2088,M,H,0.9379808412206455,0.06201915877935449
52,2088,M,H,0.919223243591067,0.080776756408933
57,2088,M,H,0.8579246247467042,0.14207537525329583
62,2088,M,H,0.6398184684695929,0.3601815315304071
67,2088,M,H,0.3402403538776476,0.6597596461223524
72,2088,M,H,0.26440564789057214,0.7355943521094279
77,2088,M,H,0.01,0.99
82,2088,M,H,0.01,0.99
87,2088,M,H,0.01,0.99
17,2088,M,L,0.29895674141290135,0.7010432585870987
22,2088,M,L,0.6142678071798374,0.3857321928201626
27,2088,M,L,0.7779721222532476,0.22202787774675237
32,2088,M,L,0.8166765993364555,0.18332340066354447
37,2088,M,L,0.8312075853416292,0.1687924146583708
42,2088,M,L,0.8363490400966657,0.16365095990333434
47,2088,M,L,0.8246511041040946,0.1753488958959054
52,2088,M,L,0.7796686197541088,0.22033138024589116
57,2088,M,L,0.6525019459293011,0.3474980540706989
62,2088,M,L,0.35582597756349377,0.6441740224365062
67,2088,M,L,0.13819935063069097,0.861800649369309
72,2088,M,L,0.10053467533716942,0.8994653246628306
77,2088,M,L,0.01,0.99
82,2088,M,L,0.01,0.99
87,2088,M,L,0.01,0.99
17,2088,M,M,0.4350567607011226,0.5649432392988774
22,2088,M,M,0.7419846785075217,0.2580153214924783
27,2088,M,M,0.8635283341585946,0.13647166584140535
32,2088,M,M,0.8894379966748647,0.11056200332513533
37,2088,M,M,0.8989154670209246,0.10108453297907538
42,2088,M,M,0.9022370944424019,0.09776290555759815
47,2088,M,M,0.8946556761103206,0.1053443238896794
52,2088,M,M,0.8646848084511931,0.1353151915488069
57,2088,M,M,0.7722530273110286,0.22774697268897137
62,2088,M,M,0.49937370666190634,0.5006262933380936
67,2088,M,M,0.22455701604792355,0.7754429839520764
72,2088,M,M,0.16794306385458965,0.8320569361454103
77,2088,M,M,0.01,0.99
82,2088,M,M,0.01,0.99
87,2088,M,M,0.01,0.99
17,2089,F,H,0.7165079614249631,0.2834920385750369
22,2089,F,H,0.7165079614249631,0.2834920385750369
27,2089,F,H,0.847587754342517,0.15241224565748301
32,2089,F,H,0.8760895313400967,0.1239104686599033
37,2089,F,H,0.8865653124820749,0.11343468751792507
42,2089,F,H,0.8902432138670695,0.1097567861329305
47,2089,F,H,0.8818534786803522,0.11814652131964776
52,2089,F,H,0.8488556671125845,0.15114433288741547
57,2089,F,H,0.7487530121096977,0.2512469878903023
62,2089,F,H,0.46714503953811076,0.5328549604618893
67,2089,F,H,0.20287699848235288,0.7971230015176471
72,2089,F,H,0.15066688103616635,0.8493331189638337
77,2089,F,H,0.01,0.99
82,2089,F,H,0.01,0.99
87,2089,F,H,0.01,0.99
17,2089,F,L,0.17386823715200728,0.8261317628479927
22,2089,F,L,0.4400650295433939,0.5599349704566061
27,2089,F,L,0.6336022560478974,0.36639774395210256
32,2089,F,L,0.6873599458395486,0.3126400541604514
37,2089,F,L,0.7084822490510827,0.2915177509489173
42,2089,F,L,0.7160850769109153,0.2839149230890847
47,2089,F,L,0.6988856188339214,0.3011143811660786
52,2089,F,L,0.635885579453857,0.36411442054614296
57,2089,F,L,0.480976497410103,0.519023502589897
62,2089,F,L,0.21421333226060163,0.7857866677393983
67,2089,F,L,0.07333782385449636,0.9266621761455036
72,2089,F,L,0.05227809686884693,0.9477219031311531
77,2089,F,L,0.01,0.99
82,2089,F,L,0.01,0.99
87,2089,F,L,0.01,0.99
17,2089,F,M,0.27539214132629236,0.7246078586737077
22,2089,F,M,0.5866476020649105,0.4133523979350895
27,2089,F,M,0.757445264352784,0.24255473564721597
32,2089,F,M,0.7988026261419852,0.20119737385801484
37,2089,F,M,0.8144284500527105,0.18557154994728953
42,2089,F,M,0.8199703036524971,0.18002969634750288
47,2089,F,M,0.8073712516310387,0.19262874836896127
52,2089,F,M,0.7592500692464803,0.2407499307535197
57,2089,F,M,0.6259523823186387,0.3740476176813613
62,2089,F,M,0.32988814793792526,0.6701118520620748
67,2089,F,M,0.12504589210647182,0.8749541078935281
72,2089,F,M,0.0905892202515264,0.9094107797484736
77,2089,F,M,0.01,0.99
82,2089,F,M,0.01,0.99
87,2089,F,M,0.01,0.99
17,2089,M,H,0.8371998435134954,0.1628001564865046
22,2089,M,H,0.8371998435134954,0.1628001564865046
27,2089,M,H,0.9187989729112488,0.08120102708875121
32,2089,M,H,0.9350050941827966,0.06499490581720335
37,2089,M,H,0.9408363364172585,0.0591636635827415
42,2089,M,H,0.9428679985415619,0.05713200145843811
47,2089,M,H,0.9382217187406023,0.06177828125939766
52,2089,M,H,0.9195307240868259,0.0804692759131741
57,2089,M,H,0.8584295049776387,0.1415704950223613
62,2089,M,H,0.640773881498324,0.35922611850167596
67,2089,M,H,0.34117215718546434,0.6588278428145357
72,2089,M,H,0.2652132520083198,0.7347867479916802
77,2089,M,H,0.01,0.99
82,2089,M,H,0.01,0.99
87,2089,M,H,0.01,0.99
17,2089,M,L,0.2998268636684435,0.7001731363315564
22,2089,M,L,0.615250239395374,0.38474976060462596
27,2089,M,L,0.7786878301562002,0.22131216984379976
32,2089,M,L,0.81729684343985,0.18270315656015002
37,2089,M,L,0.8317887924377929,0.1682112075622071
42,2089,M,L,0.8369160169825832,0.16308398301741678
47,2089,M,L,0.8252501409838202,0.1747498590161798
52,2089,M,L,0.7803804027807141,0.21961959721928592
57,2089,M,L,0.6534419382355672,0.3465580617644328
62,2089,M,L,0.35677738258627284,0.6432226174137272
67,2089,M,L,0.13869415084683073,0.8613058491531693
72,2089,M,L,0.10091041351862338,0.8990895864813766
77,2089,M,L,0.01,0.99
82,2089,M,L,0.01,0.99
87,2089,M,L,0.01,0.99
17,2089,M,M,0.4360766018199872,0.5639233981800128
22,2089,M,M,0.7427780369863044,0.2572219630136956
27,2089,M,M,0.8640164573311412,0.13598354266885881
32,2089,M,M,0.8898452693872784,0.11015473061272163
37,2089,M,M,0.8992917809127869,0.10070821908721306
42,2089,M,M,0.902602382516647,0.09739761748335296
47,2089,M,M,0.8950459966560035,0.10495400334399652
52,2089,M,M,0.8651694410745137,0.13483055892548634
57,2089,M,M,0.7729817911149938,0.22701820888500623
62,2089,M,M,0.500410769855886,0.49958923014411405
67,2089,M,M,0.22528018167654287,0.7747198183234572
72,2089,M,M,0.1685235321662517,0.8314764678337483
77,2089,M,M,0.01,0.99
82,2089,M,M,0.01,0.99
87,2089,M,M,0.01,0.99
17,2090,F,H,0.7173494128819706,0.2826505871180294
22,2090,F,H,0.7173494128819706,0.2826505871180294
27,2090,F,H,0.8481226092136847,0.15187739078631535
32,2090,F,H,0.8765389350611589,0.12346106493884113
37,2090,F,H,0.886981623546954,0.11301837645304602
42,2090,F,H,0.8906476917517367,0.10935230824826325
47,2090,F,H,0.8822847863510934,0.11771521364890658
52,2090,F,H,0.8493868631914386,0.15061313680856137
57,2090,F,H,0.7495322115252305,0.25046778847476947
62,2090,F,H,0.4681772702842285,0.5318227297157715
67,2090,F,H,0.20354835062822751,0.7964516493717725
72,2090,F,H,0.15119823292349122,0.8488017670765088
77,2090,F,H,0.01,0.99
82,2090,F,H,0.01,0.99
87,2090,F,H,0.01,0.99
17,2090,F,L,0.1744646048387549,0.8255353951612451
22,2090,F,L,0.441086955096065,0.558913044903935
27,2090,F,L,0.634564279956122,0.36543572004387803
32,2090,F,L,0.6882502706188989,0.3117497293811011
37,2090,F,L,0.709337858548889,0.290662141451111
42,2090,F,L,0.7169272876675532,0.2830727123324468
47,2090,F,L,0.6997574582234775,0.30024254177652254
52,2090,F,L,0.6368450443847504,0.3631549556152496
57,2090,F,L,0.48201164435996247,0.5179883556400375
62,2090,F,L,0.2149120840680502,0.7850879159319498
67,2090,F,L,0.07362010072673827,0.9263798992732617
72,2090,F,L,0.05248390594303483,0.9475160940569651
77,2090,F,L,0.01,0.99
82,2090,F,L,0.01,0.99
87,2090,F,L,0.01,0.99
17,2090,F,M,0.2762203048395447,0.7237796951604554
22,2090,F,M,0.5876526774413585,0.4123473225586415
27,2090,F,M,0.7582062115976241,0.24179378840237586
32,2090,F,M,0.7994681765306565,0.2005318234693435
37,2090,F,M,0.8150542786139111,0.1849457213860889
42,2090,F,M,0.8205815599618608,0.17941844003813923
47,2090,F,M,0.8080152698055159,0.19198473019448414
52,2090,F,M,0.7600071484223235,0.23999285157767647
57,2090,F,M,0.626922665082963,0.373077334917037
62,2090,F,M,0.3308053759521118,0.6691946240478882
67,2090,F,M,0.12550023870284396,0.874499761297156
72,2090,F,M,0.09093138190953255,0.9090686180904675
77,2090,F,M,0.01,0.99
82,2090,F,M,0.01,0.99
87,2090,F,M,0.01,0.99
17,2090,M,H,0.8377641747053192,0.16223582529468084
22,2090,M,H,0.8377641747053192,0.16223582529468084
27,2090,M,H,0.9191077786886367,0.08089222131136331
32,2090,M,H,0.9352566113067412,0.0647433886932588
37,2090,M,H,0.9410667101303793,0.05893328986962065
42,2090,M,H,0.9430909398080243,0.056909060191975724
47,2090,M,H,0.9384616074370545,0.061538392562945465
52,2090,M,H,0.919836989825686,0.08016301017431404
57,2090,M,H,0.8589326455188695,0.1410673544811305
62,2090,M,H,0.6417277228792911,0.35827227712070886
67,2090,M,H,0.34210474232713267,0.6578952576728674
72,2090,M,H,0.2660220431620904,0.7339779568379097
77,2090,M,H,0.01,0.99
82,2090,M,H,0.01,0.99
87,2090,M,H,0.01,0.99
17,2090,M,L,0.3006980147045902,0.6993019852954099
22,2090,M,L,0.6162312631836698,0.38376873681633017
27,2090,M,L,0.779401543818855,0.22059845618114504
32,2090,M,L,0.817915161258154,0.182084838741846
37,2090,M,L,0.8323681248434366,0.16763187515656341
42,2090,M,L,0.837481141043626,0.16251885895637397
47,2090,M,L,0.8258472780477277,0.17415272195227227
52,2090,M,L,0.7810901925383795,0.21890980746162048
57,2090,M,L,0.6543802856586249,0.34561971434137506
62,2090,M,L,0.357729462646748,0.642270537353252
67,2090,M,L,0.1391901986192838,0.8608098013807162
72,2090,M,L,0.10128721713237562,0.8987127828676243
77,2090,M,L,0.01,0.99
82,2090,M,L,0.01,0.99
87,2090,M,L,0.01,0.99
17,2090,M,M,0.4370964954791116,0.5629035045208883
22,2090,M,M,0.743569420542328,0.256430579457672
27,2090,M,M,0.8645028760128354,0.13549712398716462
32,2090,M,M,0.8902510329934812,0.10974896700651882
37,2090,M,M,0.8996666710376241,0.1003333289623759
42,2090,M,M,0.9029662785468683,0.09703372145313172
47,2090,M,M,0.8954348541351906,0.10456514586480936
52,2090,M,M,0.8656523767771663,0.13434762322283367
57,2090,M,M,0.7737085586961407,0.22629144130385925
62,2090,M,M,0.5014473331983271,0.4985526668016729
67,2090,M,M,0.22600465015417026,0.7739953498458297
72,2090,M,M,0.1691053200679987,0.8308946799320013
77,2090,M,M,0.01,0.99
82,2090,M,M,0.01,0.99
87,2090,M,M,0.01,0.99
17,2091,F,H,0.7181889476682808,0.2818110523317192
22,2091,F,H,0.7181889476682808,0.2818110523317192
27,2091,F,H,0.8486556675382896,0.15134433246171042
32,2091,F,H,0.876986723755292,0.12301327624470804
37,2091,F,H,0.8873964025989344,0.11260359740106562
42,2091,F,H,0.8910506689210792,0.1089493310789208
47,2091,F,H,0.8827145235552608,0.11728547644473919
52,2091,F,H,0.8499162694644636,0.15008373053553636
57,2091,F,H,0.7503094286691946,0.2496905713308054
62,2091,F,H,0.4692092794962684,0.5307907205037317
67,2091,F,H,0.20422103288261467,0.7957789671173854
72,2091,F,H,0.15173086866529883,0.8482691313347012
77,2091,F,H,0.01,0.99
82,2091,F,H,0.01,0.99
87,2091,F,H,0.01,0.99
17,2091,F,L,0.17506229817056282,0.8249377018294372
22,2091,F,L,0.442108890820586,0.557891109179414
27,2091,F,L,0.635524771544092,0.36447522845590796
32,2091,F,L,0.6891387817288073,0.31086121827119273
37,2091,F,L,0.7101915758288044,0.28980842417119557
42,2091,F,L,0.7177675829646855,0.28223241703531454
47,2091,F,L,0.7006274385990489,0.29937256140095114
52,2091,F,L,0.6378029629581016,0.36219703704189843
57,2091,F,L,0.4830464504565345,0.5169535495434655
62,2091,F,L,0.21561215431141978,0.7843878456885802
67,2091,F,L,0.07390324168554263,0.9260967583144574
72,2091,F,L,0.05269038120350443,0.9473096187964956
77,2091,F,L,0.01,0.99
82,2091,F,L,0.01,0.99
87,2091,F,L,0.01,0.99
17,2091,F,M,0.2770496093434627,0.7229503906565373
22,2091,F,M,0.5886565422748299,0.4113434577251701
27,2091,F,M,0.7589651684238591,0.24103483157614092
32,2091,F,M,0.8001317589911264,0.19986824100887357
37,2091,F,M,0.8156781760744259,0.18432182392557406
42,2091,F,M,0.8211909022124003,0.17880909778759968
47,2091,F,M,0.8086573382204664,0.19134266177953363
52,2091,F,M,0.7607622360231918,0.23923776397680818
57,2091,F,M,0.6278914637467777,0.37210853625322227
62,2091,F,M,0.3317234521041189,0.6682765478958811
67,2091,F,M,0.12595578013628,0.8740442198637199
72,2091,F,M,0.09127454171538187,0.9087254582846181
77,2091,F,M,0.01,0.99
82,2091,F,M,0.01,0.99
87,2091,F,M,0.01,0.99
17,2091,M,H,0.8383266586438409,0.16167334135615907
22,2091,M,H,0.8383266586438409,0.16167334135615907
27,2091,M,H,0.919415366134479,0.08058463386552095
32,2091,M,H,0.9355071025812854,0.06449289741871456
37,2091,M,H,0.941296133179233,0.058703866820767
42,2091,M,H,0.9433129573551488,0.05668704264485125
47,2091,M,H,0.9387005113642851,0.06129948863571488
52,2091,M,H,0.9201420454099719,0.07985795459002809
57,2091,M,H,0.8594340511014891,0.14056594889851093
62,2091,M,H,0.6426799884175544,0.35732001158244564
67,2091,M,H,0.34303810236767274,0.6569618976323273
72,2091,M,H,0.2668320170962553,0.7331679829037447
77,2091,M,H,0.01,0.99
82,2091,M,H,0.01,0.99
87,2091,M,H,0.01,0.99
17,2091,M,L,0.30157018894545873,0.6984298110545413
22,2091,M,L,0.6172108732688842,0.38278912673111576
27,2091,M,L,0.7801132655368064,0.21988673446319362
32,2091,M,L,0.8185315565314119,0.18146844346858815
37,2091,M,L,0.8329455867244905,0.16705441327550952
42,2091,M,L,0.8380444165777583,0.1619555834222417
47,2091,M,L,0.8264425192788614,0.17355748072113864
52,2091,M,L,0.7817979913936536,0.21820200860634642
57,2091,M,L,0.6553169845748019,0.3446830154251981
62,2091,M,L,0.35868221038022774,0.6413177896197723
67,2091,M,L,0.13968749444924322,0.8603125055507568
72,2091,M,L,0.10166508750715525,0.8983349124928448
77,2091,M,L,0.01,0.99
82,2091,M,L,0.01,0.99
87,2091,M,L,0.01,0.99
17,2091,M,M,0.43811643303197423,0.5618835669680258
22,2091,M,M,0.7443588298538805,0.25564117014611953
27,2091,M,M,0.8649875950121906,0.13501240498780942
32,2091,M,M,0.8906552924434231,0.10934470755657688
37,2091,M,M,0.9000401422987917,0.0999598577012083
42,2091,M,M,0.903328787406473,0.09667121259352696
47,2091,M,M,0.8958222534791795,0.10417774652082046
52,2091,M,M,0.8661336203816985,0.1338663796183015
57,2091,M,M,0.7744333321067163,0.22556666789328372
62,2091,M,M,0.5024833882655869,0.4975166117344131
67,2091,M,M,0.22673041884379727,0.7732695811562027
72,2091,M,M,0.16968842711361423,0.8303115728863858
77,2091,M,M,0.01,0.99
82,2091,M,M,0.01,0.99
87,2091,M,M,0.01,0.99
17,2092,F,H,0.7190265652359854,0.2809734347640146
22,2092,F,H,0.7190265652359854,0.2809734347640146
27,2092,F,H,0.8491869338589442,0.15081306614105583
32,2092,F,H,0.87743290233903,0.12256709766096996
37,2092,F,H,0.8878096545840131,0.11219034541598694
42,2092,F,H,0.8914521503161668,0.10854784968383324
47,2092,F,H,0.8831426952334093,0.11685730476659073
52,2092,F,H,0.8504438904991755,0.14955610950082454
57,2092,F,H,0.7510846645359346,0.2489153354640654
62,2092,F,H,0.4702410585040541,0.5297589414959458
67,2092,F,H,0.204895043485667,0.795104956514333
72,2092,F,H,0.15226478839084162,0.8477352116091583
